route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
605,WEEKDAY,trip_605_33,Nigdi Pawale Chowk,0,shape_605
605,WEEKDAY,trip_605_34,Nigdi Pawale Chowk,0,shape_605
605,WEEKDAY,trip_605_35,Nigdi Pawale Chowk,0,shape_605
605,WEEKDAY,trip_605_36,Nigdi Pawale Chowk,0,shape_605
605,WEEKDAY,trip_605_37,Nigdi Pawale Chowk,0,shape_605
589,WEEKDAY,trip_589_0,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_0,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_1,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_1,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_2,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_2,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_3,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_3,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_4,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_4,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_5,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_5,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_6,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_6,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_7,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_7,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_8,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_8,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_9,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_9,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_10,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_10,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_11,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_11,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_12,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_12,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_13,Chakan Ambethan Chowk,1,shape_606
589,WEEKDAY,trip_589_13,Marketyard Depot,0,shape_589
606,WEEKDAY,trip_606_14,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_15,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_16,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_17,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_18,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_19,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_20,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_21,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_22,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_23,Chakan Ambethan Chowk,1,shape_606
590,WEEKDAY,trip_590_0,Ghotawade Phata,1,shape_590
606,WEEKDAY,trip_606_24,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_25,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_26,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_27,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_28,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_29,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_30,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_31,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_32,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_33,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_34,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_35,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_36,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_37,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_38,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_39,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_40,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_41,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_42,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_43,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_44,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_45,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_46,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_47,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_48,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_49,Chakan Ambethan Chowk,1,shape_606
606,WEEKDAY,trip_606_50,Chakan Ambethan Chowk,1,shape_606
590,WEEKDAY,trip_590_1,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_2,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_3,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_4,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_5,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_6,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_7,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_8,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_9,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_10,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_11,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_12,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_13,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_14,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_15,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_16,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_17,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_18,Ghotawade Phata,1,shape_590
590,WEEKDAY,trip_590_19,Ghotawade Phata,1,shape_590
608,WEEKDAY,trip_608_0,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_0,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_1,Bhosari Pmt Chowk,1,shape_608
608,WEEKDAY,trip_608_2,Bhosari Pmt Chowk,1,shape_608
608,WEEKDAY,trip_608_3,Bhosari Pmt Chowk,1,shape_608
608,WEEKDAY,trip_608_4,Bhosari Pmt Chowk,1,shape_608
608,WEEKDAY,trip_608_5,Bhosari Pmt Chowk,1,shape_608
608,WEEKDAY,trip_608_6,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_1,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_7,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_2,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_8,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_3,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_9,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_4,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_10,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_5,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_11,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_6,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_12,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_7,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_13,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_8,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_14,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_9,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_15,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_10,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_16,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_11,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_17,Bhosari Pmt Chowk,1,shape_608
608,WEEKDAY,trip_608_18,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_12,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_19,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_13,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_20,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_14,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_21,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_15,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_22,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_16,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_23,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_17,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_24,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_18,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_25,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_19,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_26,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_20,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_27,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_21,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_28,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_22,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_29,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_23,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_30,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_24,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_31,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_25,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_32,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_26,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_33,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_27,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_34,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_28,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_35,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_29,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_36,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_30,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_37,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_31,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_38,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_32,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_39,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_33,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_40,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_34,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_41,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_35,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_42,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_36,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_43,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_37,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_44,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_38,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_45,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_39,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_46,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_40,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_47,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_41,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_48,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_42,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_49,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_43,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_50,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_44,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_51,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_45,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_52,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_46,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_53,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_47,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_54,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_48,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_55,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_49,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_56,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_50,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_57,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_51,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_58,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_52,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_59,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_53,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_60,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_54,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_61,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_55,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_62,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_56,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_63,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_57,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_64,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_58,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_65,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_59,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_66,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_60,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_67,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_61,Pune Station Sassoon Road,0,shape_607
608,WEEKDAY,trip_608_68,Bhosari Pmt Chowk,1,shape_608
607,WEEKDAY,trip_607_62,Pune Station Sassoon Road,0,shape_607
607,WEEKDAY,trip_607_63,Pune Station Sassoon Road,0,shape_607
607,WEEKDAY,trip_607_64,Pune Station Sassoon Road,0,shape_607
607,WEEKDAY,trip_607_65,Pune Station Sassoon Road,0,shape_607
607,WEEKDAY,trip_607_66,Pune Station Sassoon Road,0,shape_607
607,WEEKDAY,trip_607_67,Pune Station Sassoon Road,0,shape_607
607,WEEKDAY,trip_607_68,Pune Station Sassoon Road,0,shape_607
624,WEEKDAY,trip_624_0,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_1,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_2,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_3,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_4,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_5,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_6,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_7,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_8,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_9,Hinjawadi Maan Phase 3,1,shape_624
624,WEEKDAY,trip_624_10,Hinjawadi Maan Phase 3,1,shape_624
613,WEEKDAY,trip_613_0,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_1,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_2,Pune Station Depot,0,shape_613
623,WEEKDAY,trip_623_0,Chinchwadgaon,0,shape_623
613,WEEKDAY,trip_613_3,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_4,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_5,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_6,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_7,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_8,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_9,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_10,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_11,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_12,Pune Station Depot,0,shape_613
613,WEEKDAY,trip_613_13,Pune Station Depot,0,shape_613
623,WEEKDAY,trip_623_1,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_2,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_3,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_4,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_5,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_6,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_7,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_8,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_9,Chinchwadgaon,0,shape_623
623,WEEKDAY,trip_623_10,Chinchwadgaon,0,shape_623
614,WEEKDAY,trip_614_0,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_1,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_2,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_3,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_4,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_5,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_6,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_7,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_8,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_9,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_10,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_11,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_12,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_13,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_14,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_15,Sambhaji Nagar,1,shape_614
614,WEEKDAY,trip_614_16,Sambhaji Nagar,1,shape_614
609,WEEKDAY,trip_609_0,Chinchwadgaon,0,shape_609
610,WEEKDAY,trip_610_0,Katar Khadak,1,shape_610
609,WEEKDAY,trip_609_1,Chinchwadgaon,0,shape_609
609,WEEKDAY,trip_609_2,Chinchwadgaon,0,shape_609
609,WEEKDAY,trip_609_3,Chinchwadgaon,0,shape_609
610,WEEKDAY,trip_610_1,Katar Khadak,1,shape_610
610,WEEKDAY,trip_610_2,Katar Khadak,1,shape_610
610,WEEKDAY,trip_610_3,Katar Khadak,1,shape_610
628,WEEKDAY,trip_628_0,Akurdi Railway Station,1,shape_628
628,WEEKDAY,trip_628_1,Akurdi Railway Station,1,shape_628
628,WEEKDAY,trip_628_2,Akurdi Railway Station,1,shape_628
628,WEEKDAY,trip_628_3,Akurdi Railway Station,1,shape_628
628,WEEKDAY,trip_628_4,Akurdi Railway Station,1,shape_628
628,WEEKDAY,trip_628_5,Akurdi Railway Station,1,shape_628
627,WEEKDAY,trip_627_0,Ma Na Pa Main Gate,0,shape_627
627,WEEKDAY,trip_627_1,Ma Na Pa Main Gate,0,shape_627
627,WEEKDAY,trip_627_2,Ma Na Pa Main Gate,0,shape_627
627,WEEKDAY,trip_627_3,Ma Na Pa Main Gate,0,shape_627
627,WEEKDAY,trip_627_4,Ma Na Pa Main Gate,0,shape_627
627,WEEKDAY,trip_627_5,Ma Na Pa Main Gate,0,shape_627
630,WEEKDAY,trip_630_0,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_1,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_2,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_3,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_4,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_5,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_6,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_7,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_8,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_9,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_10,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_11,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_12,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_13,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_14,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_15,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_16,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_17,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_18,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_19,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_20,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_21,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_22,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_23,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_24,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_25,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_26,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_27,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_28,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_29,Akurdi Railway Station,1,shape_630
629,WEEKDAY,trip_629_0,Ma Na Pa Main Gate,0,shape_629
630,WEEKDAY,trip_630_30,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_31,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_32,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_33,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_34,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_35,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_36,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_37,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_38,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_39,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_40,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_41,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_42,Akurdi Railway Station,1,shape_630
630,WEEKDAY,trip_630_43,Akurdi Railway Station,1,shape_630
629,WEEKDAY,trip_629_1,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_2,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_3,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_4,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_5,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_6,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_7,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_8,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_9,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_10,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_11,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_12,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_13,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_14,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_15,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_16,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_17,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_18,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_19,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_20,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_21,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_22,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_23,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_24,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_25,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_26,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_27,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_28,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_29,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_30,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_31,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_32,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_33,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_34,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_35,Ma Na Pa Main Gate,0,shape_629
629,WEEKDAY,trip_629_36,Ma Na Pa Main Gate,0,shape_629
